payment_id,customer_id,payment_date,amount,payment_method
6078,4528,2024-03-13,11.74,bank
6079,1709,2024-04-17,902.55,mobile
6080,4809,2024-08-28,290.19,card
6081,1162,2024-03-31,469.83,card
6082,3722,2024-09-08,50.57,cash
6083,4188,2024-07-08,239.46,bank
6084,2605,2024-03-01,428.22,bank
6085,1829,2025-02-10,444.38,bank
6086,665,2023-11-05,98.41,bank
6087,2202,2023-10-04,969.31,cash
6088,1308,2025-01-13,535.93,mobile
6089,1833,2023-07-06,83.21,card
6090,249,2025-05-13,240.03,cash
6091,4346,2024-04-08,719.2,card
6092,4058,2024-08-26,873.32,mobile
6093,3309,2024-09-28,329.34,bank
6094,3994,2024-06-25,533.78,mobile
6095,1836,2023-08-03,572.91,mobile
6096,839,2025-03-01,407.17,cash
6097,2173,2024-07-23,614.61,cash
6098,242,2024-09-09,858.7,mobile
6099,4222,2025-04-30,516.18,cash
6100,3922,2023-10-01,928.78,bank
6101,2732,2025-03-20,105.06,cash
6102,4684,2025-06-02,343.85,mobile
6103,2070,2025-03-04,811.66,bank
6104,3125,2023-08-29,779.42,cash
6105,1764,2024-03-28,383.65,bank
6106,823,2024-12-30,722.06,cash
6107,3112,2024-04-01,892.48,mobile
6108,820,2025-02-03,789.08,mobile
6109,2265,2023-07-20,482.72,bank
6110,4399,2025-01-03,317.11,mobile
6111,2303,2023-07-06,110.67,bank
6112,3989,2023-08-15,256.7,bank
6113,4236,2025-01-04,449.69,card
6114,2019,2024-02-23,166.11,bank
6115,2049,2024-05-22,528.56,card
6116,4280,2024-09-21,653.73,mobile
6117,1407,2024-03-11,35.77,mobile
6118,2310,2024-09-28,704.94,cash
6119,2721,2023-07-28,266.11,bank
6120,726,2025-05-08,170.69,cash
6121,4646,2024-03-22,658.36,card
6122,2755,2024-04-20,564.36,mobile
6123,3139,2025-01-24,355.79,cash
6124,2994,2024-03-12,550.48,card
6125,3256,2025-05-20,280.67,card
6126,4612,2023-09-07,828.48,cash
6127,36,2025-01-13,420.31,mobile
6128,3669,2024-06-13,148.19,card
6129,4657,2023-11-05,628.9,card
6130,1217,2025-01-14,721.75,mobile
6131,2838,2024-02-15,811.09,card
6132,212,2023-12-10,869.42,mobile
6133,104,2023-09-18,692.17,mobile
6134,3013,2024-08-12,489.19,bank
6135,3556,2024-05-09,976.96,cash
6136,4849,2025-02-28,946.54,mobile
6137,3377,2023-11-17,719.78,bank
6138,1194,2025-02-15,974.45,mobile
6139,4782,2023-10-28,884.44,card
6140,2655,2024-03-19,715.7,cash
6141,1717,2024-01-26,566.9,cash
6142,4245,2024-09-22,948.73,mobile
6143,4141,2024-07-14,772.2,card
6144,1629,2024-03-25,658.54,card
6145,3010,2025-05-30,788.18,cash
6146,4400,2023-10-29,816.52,bank
6147,3497,2024-11-12,586.99,card
6148,2716,2024-04-19,604.37,mobile
6149,2510,2025-04-16,564.91,bank
6150,169,2025-03-31,843.36,bank
6151,3170,2024-05-06,444.74,cash
6152,1706,2025-06-10,818.59,bank
6153,2393,2025-06-12,620.57,card
6154,4558,2023-06-26,201.9,card
6155,52,2024-08-30,843.03,mobile
6156,55,2024-05-29,504.66,card
6157,1894,2024-08-06,523.7,mobile
6158,4137,2023-08-17,238.11,cash
6159,1859,2024-09-09,806.24,cash
6160,625,2023-10-18,217.25,bank
6161,3525,2024-01-09,101.97,card
6162,1012,2024-03-31,140.03,card
6163,787,2023-12-04,838.22,card
6164,2188,2024-02-01,503.91,mobile
6165,2558,2023-07-24,279.56,mobile
6166,2710,2025-03-20,421.73,bank
6167,417,2025-01-25,780.31,bank
6168,2704,2024-02-09,153.4,card
6169,1950,2025-05-15,68.33,card
6170,3345,2024-03-07,537.36,cash
6171,3892,2023-06-26,466.12,card
6172,2146,2024-01-09,213.75,bank
6173,3168,2024-08-03,697.0,cash
6174,4705,2023-06-27,315.23,card
6175,1654,2024-11-28,411.85,card
6176,4475,2024-11-16,613.52,bank
6177,2074,2023-11-06,29.01,cash
6178,3014,2024-02-11,800.38,card
6179,3589,2023-06-24,169.52,bank
6180,4112,2025-05-02,469.43,bank
6181,19,2024-04-04,32.34,card
6182,281,2024-02-13,943.63,cash
6183,3780,2025-06-16,11.05,bank
6184,1154,2024-08-12,590.49,bank
6185,2354,2025-03-02,978.34,card
6186,3101,2023-09-26,581.5,mobile
6187,4094,2023-08-27,905.88,mobile
6188,1100,2025-01-20,348.48,card
6189,541,2023-08-06,661.82,cash
6190,4519,2024-09-23,182.71,cash
6191,3967,2024-10-31,226.28,bank
6192,2834,2024-04-05,485.32,cash
6193,3356,2024-12-27,729.03,bank
6194,3606,2024-03-11,954.13,cash
6195,3332,2025-01-04,222.59,bank
6196,3639,2024-09-04,169.58,bank
6197,355,2023-08-23,131.28,mobile
6198,1686,2023-07-27,29.94,cash
6199,3184,2024-09-15,70.68,mobile
6200,1453,2024-06-22,175.53,card
6201,4851,2024-08-10,156.3,bank
6202,181,2024-04-09,666.0,card
6203,3787,2024-08-23,67.4,cash
6204,2644,2024-11-08,117.02,mobile
6205,4580,2023-12-05,634.03,bank
6206,2798,2023-08-06,645.08,cash
6207,1818,2025-04-15,780.19,mobile
6208,3989,2024-08-24,678.09,mobile
6209,1620,2025-06-06,740.28,cash
6210,1950,2023-10-18,866.67,card
6211,3961,2024-09-11,883.92,mobile
6212,2158,2024-08-11,41.16,bank
6213,2033,2023-06-20,807.32,cash
6214,1852,2024-03-19,539.54,mobile
6215,2698,2025-04-28,650.93,bank
6216,4406,2024-12-20,297.68,card
6217,927,2025-04-29,418.47,cash
6218,1073,2025-01-17,909.21,mobile
6219,3866,2024-09-08,967.69,cash
6220,3940,2024-03-30,820.18,bank
6221,571,2023-12-18,178.32,cash
6222,2116,2023-10-02,164.43,cash
6223,2806,2023-09-29,603.18,cash
6224,2945,2025-05-14,251.68,card
6225,1172,2024-04-12,141.96,cash
6226,4251,2024-09-19,301.42,mobile
6227,3823,2023-08-26,384.65,bank
6228,514,2025-05-31,512.43,mobile
6229,695,2025-01-04,324.57,bank
6230,41,2023-06-29,996.17,bank
6231,1380,2024-03-24,180.76,mobile
6232,2704,2023-11-27,410.44,card
6233,2447,2024-12-08,411.24,mobile
6234,4128,2024-05-27,821.01,cash
6235,2245,2024-10-16,794.06,bank
6236,4055,2023-12-21,229.83,card
6237,3686,2023-10-29,635.35,bank
6238,997,2024-04-12,576.44,card
6239,3797,2024-12-09,507.58,bank
6240,705,2023-06-28,260.84,card
6241,4812,2024-03-14,759.24,card
6242,1224,2024-06-13,782.71,bank
6243,3803,2025-03-19,362.95,mobile
6244,276,2024-09-05,499.59,mobile
6245,3284,2023-10-18,515.28,mobile
6246,1392,2024-03-23,512.2,mobile
6247,3966,2025-03-28,626.48,mobile
6248,392,2025-06-03,944.37,bank
6249,525,2024-04-09,135.46,cash
6250,2708,2024-06-27,540.78,cash
6251,1194,2025-02-06,168.88,mobile
6252,1310,2025-01-09,44.42,cash
6253,248,2025-04-18,278.45,card
6254,939,2025-01-03,921.07,card
6255,304,2025-04-10,467.93,cash
6256,2049,2024-05-15,883.76,bank
6257,267,2023-09-03,914.92,cash
6258,4253,2023-07-23,829.78,bank
6259,2495,2024-03-11,927.77,card
6260,698,2025-02-03,906.28,bank
6261,3649,2023-09-12,363.65,cash
6262,2668,2024-03-23,236.14,bank
6263,780,2024-09-04,472.06,mobile
6264,1186,2023-11-12,636.32,mobile
6265,4587,2023-10-06,353.65,cash
6266,4978,2024-08-02,739.06,bank
6267,380,2025-01-19,15.7,bank
6268,1668,2024-03-21,64.26,cash
6269,4039,2025-04-28,547.75,bank
6270,443,2025-05-07,538.9,cash
6271,2274,2024-11-23,940.31,cash
6272,1501,2024-07-01,581.32,mobile
6273,1303,2025-03-22,545.36,card
6274,2950,2024-08-21,922.8,bank
6275,551,2023-10-10,28.24,mobile
6276,192,2023-09-26,543.62,cash
6277,550,2024-04-13,19.03,card
6278,3746,2023-11-22,688.79,cash
6279,4918,2024-04-07,792.56,cash
6280,4509,2023-09-21,620.52,card
6281,4866,2024-07-20,443.9,cash
6282,3321,2023-09-12,96.77,bank
6283,4414,2024-05-27,494.13,cash
6284,474,2024-09-23,413.47,mobile
6285,740,2024-11-08,486.18,bank
6286,3903,2024-04-21,462.04,bank
6287,1740,2024-01-12,483.65,cash
6288,3187,2023-09-04,380.26,card
6289,2480,2024-10-14,312.94,mobile
6290,4054,2023-11-25,721.08,cash
6291,3829,2024-04-05,50.78,card
6292,1952,2025-03-04,68.12,cash
6293,2358,2023-11-22,942.81,cash
6294,3109,2024-04-29,246.89,mobile
6295,1239,2024-10-06,849.85,card
6296,4242,2023-11-16,826.15,card
6297,714,2024-04-13,394.42,cash
6298,343,2023-07-07,551.69,bank
6299,1195,2024-11-05,578.58,mobile
6300,3865,2023-08-07,505.83,mobile
6301,1889,2023-11-03,145.75,mobile
6302,3716,2024-01-27,133.37,mobile
6303,1422,2023-06-21,128.02,bank
6304,863,2024-05-07,586.41,card
6305,2305,2023-12-21,856.69,cash
6306,4952,2024-08-17,513.91,card
6307,431,2023-08-31,392.6,cash
6308,980,2025-03-31,80.82,cash
6309,1571,2023-07-31,264.24,mobile
6310,195,2024-06-11,481.89,card
6311,1305,2024-09-07,364.6,card
6312,4258,2024-01-27,676.98,card
6313,2678,2023-07-28,400.27,card
6314,1010,2024-04-22,121.85,card
6315,290,2023-09-02,377.2,bank
6316,2422,2025-01-15,300.3,mobile
6317,3368,2024-03-06,349.39,bank
6318,4991,2024-01-09,367.66,cash
6319,4989,2023-09-05,402.27,bank
6320,3570,2023-10-24,153.48,card
6321,2706,2024-06-21,888.34,card
6322,2202,2024-09-08,799.86,card
6323,1098,2024-02-21,799.2,bank
6324,2226,2024-07-22,361.21,card
6325,247,2025-02-22,739.85,cash
6326,4477,2023-12-21,596.23,cash
6327,4043,2023-07-24,381.05,card
6328,1107,2024-10-10,829.8,cash
6329,1586,2024-04-01,930.58,bank
6330,2294,2024-04-08,204.34,cash
6331,2783,2024-09-21,383.26,card
6332,355,2023-08-30,708.24,bank
6333,270,2023-09-12,652.09,card
6334,1262,2023-08-04,975.81,cash
6335,126,2025-03-25,471.15,card
6336,3812,2023-09-07,782.71,mobile
6337,3058,2025-01-31,383.53,mobile
6338,4385,2025-02-16,312.89,card
6339,546,2025-01-13,562.58,card
6340,682,2024-09-26,368.18,mobile
6341,103,2024-11-04,630.58,mobile
6342,4629,2024-07-18,876.3,mobile
6343,4932,2025-02-22,657.14,cash
6344,2310,2024-12-28,691.73,mobile
6345,4456,2025-03-24,70.26,mobile
6346,614,2024-08-30,750.76,card
6347,1058,2023-12-02,467.36,mobile
6348,3674,2025-06-15,481.69,card
6349,2883,2024-05-21,332.07,card
6350,3714,2024-03-07,509.52,cash
6351,1554,2025-03-24,288.93,cash
6352,722,2025-05-09,183.63,mobile
6353,142,2025-05-14,362.27,mobile
6354,1623,2023-08-09,469.12,mobile
6355,2273,2023-09-10,406.64,mobile
6356,3787,2024-11-10,474.32,cash
6357,2850,2025-02-02,155.1,mobile
6358,1232,2024-07-05,572.9,mobile
6359,4361,2024-03-01,275.66,cash
6360,4266,2025-05-30,950.13,mobile
6361,3615,2024-01-16,849.43,cash
6362,4244,2024-11-18,173.31,bank
6363,696,2024-07-17,147.77,card
6364,4018,2024-05-16,838.63,cash
6365,3668,2024-06-03,948.52,card
6366,3226,2024-01-01,263.52,card
6367,299,2024-01-16,585.81,card
6368,1363,2023-12-30,819.44,bank
6369,3475,2024-03-20,246.56,bank
6370,1410,2024-09-18,220.9,bank
6371,3887,2023-09-17,393.81,mobile
6372,1059,2024-04-26,316.74,bank
6373,284,2024-08-26,541.85,bank
6374,2030,2023-08-29,586.51,bank
6375,2775,2023-07-31,914.92,bank
6376,2484,2025-05-02,538.97,bank
6377,85,2024-11-05,334.65,mobile
6378,4734,2024-05-20,553.36,bank
6379,2650,2023-09-16,864.82,mobile
6380,2665,2025-04-26,629.79,card
6381,3805,2023-12-04,565.8,mobile
6382,2131,2024-04-04,384.3,mobile
6383,3733,2024-01-20,972.4,mobile
6384,4217,2023-08-22,662.65,card
6385,2888,2024-05-16,862.3,bank
6386,2657,2023-11-02,43.18,mobile
6387,2666,2023-07-04,40.17,card
6388,4097,2025-05-10,191.97,mobile
6389,2977,2025-05-24,403.64,cash
6390,2292,2023-09-02,779.93,bank
6391,4664,2023-09-10,571.62,cash
6392,3948,2023-09-15,824.14,cash
6393,767,2025-03-19,526.74,cash
6394,2437,2023-09-17,95.21,cash
6395,4056,2024-12-20,267.33,cash
6396,1536,2023-12-09,870.5,card
6397,1121,2024-02-16,899.25,bank
6398,1960,2025-06-15,793.29,mobile
6399,1973,2024-05-12,611.33,mobile
6400,3220,2024-03-14,805.17,bank
6401,4921,2024-01-16,257.65,mobile
6402,843,2024-11-01,395.06,cash
6403,1043,2024-11-13,959.53,mobile
6404,4873,2023-11-13,750.12,mobile
6405,4689,2023-11-24,634.1,card
6406,2159,2024-04-21,720.43,cash
6407,3211,2024-06-16,799.19,mobile
6408,1289,2024-11-20,868.28,card
6409,2360,2024-10-20,484.57,card
6410,3778,2023-12-23,732.98,mobile
6411,3625,2024-02-28,431.36,card
6412,4000,2023-12-11,473.73,bank
6413,4942,2023-07-18,185.52,mobile
6414,1173,2024-10-27,587.98,mobile
6415,4449,2024-12-03,10.6,cash
6416,4841,2025-02-02,681.67,mobile
6417,3620,2024-10-15,136.79,mobile
6418,4646,2025-04-09,643.71,bank
6419,1580,2024-12-11,665.17,mobile
6420,91,2024-11-16,761.79,cash
6421,1920,2023-10-28,250.66,mobile
6422,4892,2023-11-07,677.92,bank
6423,4980,2023-09-03,670.61,cash
6424,3918,2025-04-29,121.41,card
6425,2509,2023-06-24,718.35,card
6426,2831,2024-02-08,568.53,mobile
6427,4190,2024-03-06,204.87,card
6428,4101,2024-06-12,152.36,cash
6429,4859,2023-08-03,382.37,card
6430,1916,2025-04-29,620.34,mobile
6431,1339,2024-08-05,315.86,card
6432,868,2024-03-07,764.38,mobile
6433,2468,2023-08-04,649.33,card
6434,1153,2024-05-15,419.44,bank
6435,714,2023-08-14,215.64,cash
6436,1385,2024-07-29,48.27,cash
6437,531,2025-05-02,613.72,mobile
6438,1646,2023-09-11,576.78,cash
6439,3416,2024-01-14,228.17,card
6440,2674,2024-03-11,974.47,mobile
6441,3928,2025-06-02,174.98,cash
6442,4133,2024-07-03,438.47,card
6443,3917,2023-09-05,593.96,bank
6444,4933,2023-08-13,716.08,cash
6445,900,2025-05-18,688.78,cash
6446,4178,2023-12-08,886.95,bank
6447,1291,2025-04-04,872.81,card
6448,1206,2023-11-24,230.28,bank
6449,2642,2024-10-05,978.64,mobile
6450,4949,2023-10-14,268.61,mobile
6451,200,2024-09-06,741.57,card
6452,1311,2025-04-21,903.06,card
6453,4875,2025-01-17,963.35,bank
6454,4694,2023-12-08,667.19,mobile
6455,546,2024-04-28,489.49,mobile
6456,1041,2024-06-26,609.17,mobile
6457,3225,2023-12-15,366.3,mobile
6458,494,2023-10-12,422.69,cash
6459,3537,2023-08-14,820.09,bank
6460,1530,2024-07-29,894.68,mobile
6461,2482,2024-11-13,455.55,card
6462,4467,2024-08-29,332.38,cash
6463,2724,2024-02-28,611.46,card
6464,4040,2024-02-06,145.09,mobile
6465,1834,2023-11-11,895.22,mobile
6466,613,2025-02-03,830.89,bank
6467,4927,2025-02-17,198.07,bank
6468,1171,2024-08-05,791.55,card
6469,2685,2024-03-04,976.68,card
6470,1272,2023-10-13,143.77,bank
6471,3557,2024-08-02,888.81,cash
6472,1206,2024-09-30,912.13,mobile
6473,2505,2024-04-10,995.23,mobile
6474,4510,2023-07-18,308.41,cash
6475,1147,2023-08-14,577.97,cash
6476,2398,2024-09-28,21.64,bank
6477,3135,2024-05-22,166.13,bank
6478,2063,2025-04-18,185.71,card
6479,1666,2024-04-19,157.32,card
6480,2405,2024-02-12,185.54,mobile
6481,4099,2024-08-25,106.83,cash
6482,1801,2024-01-08,712.05,cash
6483,967,2025-02-12,275.73,cash
6484,2326,2025-03-31,233.66,cash
6485,4833,2025-04-18,377.31,mobile
6486,615,2023-10-17,501.44,cash
6487,2809,2024-05-14,965.21,bank
6488,4382,2024-12-13,929.17,card
6489,1640,2024-06-07,919.46,cash
6490,1783,2025-05-13,107.12,mobile
6491,4726,2024-07-03,899.87,mobile
6492,2734,2025-02-23,590.74,card
6493,2145,2025-06-12,394.52,bank
6494,3955,2023-11-16,208.64,mobile
6495,1426,2024-06-02,145.35,card
6496,1079,2024-05-09,471.12,bank
6497,4993,2023-12-13,940.92,mobile
6498,3004,2025-04-18,529.88,bank
6499,4478,2024-09-07,172.41,mobile
6500,1902,2025-05-30,631.55,card
6501,1163,2023-12-31,839.2,cash
6502,4587,2023-12-17,922.59,cash
6503,1573,2024-06-05,662.03,cash
6504,2846,2024-07-04,953.71,card
6505,3847,2024-03-13,833.33,bank
6506,654,2024-06-20,841.01,cash
6507,3159,2025-02-25,22.11,mobile
6508,1073,2025-05-07,414.23,bank
6509,1836,2025-03-05,917.31,bank
6510,4528,2024-05-15,816.99,mobile
6511,3660,2023-12-20,167.6,mobile
6512,3271,2024-03-06,628.87,cash
6513,1285,2024-08-06,759.82,cash
6514,1977,2023-06-27,919.02,bank
6515,2699,2023-08-17,676.89,cash
6516,2705,2023-07-31,451.23,cash
6517,2935,2024-05-11,175.05,mobile
6518,3684,2024-11-29,432.92,cash
6519,145,2023-11-16,594.19,mobile
6520,3306,2024-11-21,989.37,bank
6521,709,2025-06-17,582.96,bank
6522,2214,2024-09-04,826.05,cash
6523,2696,2024-08-02,194.92,bank
6524,147,2025-06-03,811.15,cash
6525,837,2025-03-28,107.18,bank
6526,2386,2023-12-06,33.81,bank
6527,2812,2024-12-02,792.07,bank
6528,2319,2023-11-10,153.16,bank
6529,4584,2023-12-29,991.42,cash
6530,2495,2023-06-18,26.9,cash
6531,2500,2024-04-02,96.14,card
6532,1804,2025-03-04,395.02,bank
6533,4987,2024-07-24,321.34,bank
6534,4765,2025-05-04,740.49,card
6535,4264,2025-01-17,233.77,bank
6536,739,2024-12-02,108.06,card
6537,1848,2023-06-23,806.06,cash
6538,1243,2023-09-08,424.65,card
6539,598,2024-02-14,978.37,mobile
6540,2653,2024-10-05,80.4,card
6541,3791,2024-01-24,267.56,card
6542,829,2023-12-27,184.63,bank
6543,1245,2024-12-15,239.28,mobile
6544,664,2025-03-03,20.86,mobile
6545,979,2023-09-06,795.37,card
6546,3453,2024-10-29,457.45,bank
6547,2735,2024-11-26,878.4,bank
6548,420,2025-01-14,947.09,mobile
6549,963,2024-01-17,221.26,cash
6550,3201,2023-07-09,645.82,card
6551,4046,2024-03-11,719.78,bank
6552,4787,2023-08-02,366.06,bank
6553,1790,2025-06-01,374.23,mobile
6554,561,2024-07-02,225.97,mobile
6555,4964,2025-03-13,514.71,card
6556,4240,2023-07-15,417.95,card
6557,2895,2023-11-08,855.97,card
6558,874,2023-09-28,129.96,mobile
6559,3940,2025-06-07,684.53,bank
6560,124,2024-11-18,541.56,card
6561,2810,2024-12-21,280.63,card
6562,4505,2024-03-05,57.99,bank
6563,2900,2024-07-03,365.82,mobile
6564,4394,2024-01-13,546.83,cash
6565,502,2024-02-18,914.84,cash
6566,4087,2025-02-11,497.53,cash
6567,1945,2023-11-17,672.09,mobile
6568,4347,2024-10-06,157.29,mobile
6569,4530,2023-12-01,974.19,mobile
6570,2013,2023-11-26,753.57,cash
6571,4800,2024-12-30,929.64,bank
6572,4998,2023-11-01,499.83,cash
6573,2095,2024-12-07,589.59,mobile
6574,1725,2023-12-14,611.07,card
6575,1296,2024-07-14,896.92,cash
6576,1198,2023-07-19,369.79,bank
6577,2938,2023-09-22,166.82,bank
6578,1606,2023-11-26,302.63,bank
6579,3465,2025-01-13,209.35,card
6580,279,2024-03-10,954.29,cash
6581,4408,2025-06-08,287.33,mobile
6582,3955,2023-09-03,474.69,mobile
6583,2316,2024-02-26,499.05,cash
6584,910,2023-12-02,437.48,cash
6585,2945,2024-05-02,759.6,card
6586,2537,2023-11-08,361.93,bank
6587,3459,2025-04-17,445.32,bank
6588,4812,2025-06-17,983.46,mobile
6589,4157,2024-05-18,736.56,bank
6590,4379,2024-12-01,589.43,cash
6591,2957,2024-04-13,702.07,mobile
6592,55,2025-03-12,246.77,card
6593,1542,2025-06-16,225.03,cash
6594,1711,2025-05-29,748.2,bank
6595,2603,2024-08-06,902.81,bank
6596,2818,2024-07-28,266.78,cash
6597,4349,2023-10-22,331.49,card
6598,507,2023-08-13,852.72,cash
6599,4429,2024-08-13,923.04,card
6600,3008,2023-11-28,310.52,card
6601,1898,2023-10-22,149.5,bank
6602,1036,2025-02-19,839.16,card
6603,251,2024-06-19,60.72,mobile
6604,2995,2025-03-07,152.67,bank
6605,3658,2023-07-29,33.97,card
6606,356,2024-11-12,548.66,card
6607,1921,2023-08-27,535.16,card
6608,4546,2024-02-06,899.89,cash
6609,1678,2025-02-17,702.09,cash
6610,167,2023-07-09,187.68,bank
6611,698,2024-06-02,141.48,card
6612,182,2024-05-17,717.68,mobile
6613,977,2023-08-20,436.93,cash
6614,4644,2023-11-26,104.48,mobile
6615,2857,2023-06-26,498.98,card
6616,3575,2024-01-13,294.7,cash
6617,3127,2024-09-04,509.77,mobile
6618,4757,2025-04-28,551.16,card
6619,4712,2025-05-03,793.96,cash
6620,1549,2024-05-26,633.45,cash
6621,3813,2025-03-26,590.19,bank
6622,2008,2023-12-04,71.96,card
6623,546,2024-01-14,448.3,bank
6624,663,2024-10-16,884.99,mobile
6625,1638,2023-08-03,148.48,bank
6626,667,2023-07-19,368.8,cash
6627,3710,2024-04-27,383.33,mobile
6628,4535,2023-11-18,317.27,mobile
6629,2993,2024-04-12,805.56,card
6630,4085,2025-04-01,44.93,cash
6631,2913,2025-03-16,648.25,bank
6632,3410,2024-01-15,638.66,mobile
6633,3783,2024-02-05,150.6,mobile
6634,1325,2023-07-17,689.46,card
6635,345,2024-03-30,883.91,bank
6636,1953,2023-12-30,296.0,card
6637,112,2024-03-18,927.87,card
6638,1672,2025-06-05,600.43,mobile
6639,2162,2024-02-28,698.02,card
6640,3052,2024-11-24,915.81,bank
6641,1483,2023-10-17,185.45,cash
6642,4074,2025-02-27,493.89,mobile
6643,4453,2023-12-12,585.93,mobile
6644,4621,2023-11-05,537.82,cash
6645,989,2024-07-28,479.67,bank
6646,3059,2023-12-01,482.26,cash
6647,2612,2023-12-27,900.9,mobile
6648,3032,2025-02-23,59.19,cash
6649,3530,2023-10-02,358.29,cash
6650,2884,2024-04-02,227.68,card
6651,4714,2024-03-02,693.49,card
6652,796,2024-02-17,83.45,bank
6653,1949,2024-08-09,694.83,cash
6654,4141,2023-11-17,368.12,mobile
6655,3408,2024-06-28,943.68,mobile
6656,2338,2025-06-12,287.37,card
6657,4595,2023-12-20,463.9,bank
6658,267,2023-06-25,279.83,mobile
6659,3109,2024-11-28,921.37,cash
6660,3001,2023-08-15,864.01,card
6661,3876,2023-08-02,304.6,mobile
6662,2762,2023-08-15,855.93,mobile
6663,858,2025-05-27,766.71,card
6664,4305,2024-03-06,909.7,cash
6665,3293,2025-01-29,582.4,cash
6666,2400,2025-03-20,941.7,mobile
6667,3363,2023-12-24,957.43,mobile
6668,940,2023-10-17,743.59,cash
6669,2871,2024-02-22,932.52,bank
6670,4350,2024-11-04,537.0,bank
6671,213,2024-03-18,815.74,bank
6672,3654,2023-12-03,725.01,cash
6673,745,2023-10-09,539.55,mobile
6674,3331,2023-11-16,148.5,cash
6675,1824,2024-07-13,51.14,card
6676,3418,2023-09-22,836.69,mobile
6677,2862,2025-05-14,429.94,card
6678,1942,2025-03-24,451.81,card
6679,4736,2024-04-04,611.94,card
6680,4169,2024-12-01,227.27,cash
6681,3001,2023-12-23,91.33,bank
6682,3486,2023-07-10,529.31,card
6683,103,2025-05-20,855.62,mobile
6684,3286,2024-04-19,79.37,cash
6685,1119,2025-02-12,729.59,card
6686,2704,2024-05-21,640.29,card
6687,4122,2025-02-24,116.21,bank
6688,3375,2024-10-23,84.04,card
6689,3456,2024-01-13,307.1,cash
6690,4024,2024-09-15,841.16,mobile
6691,3353,2023-11-15,235.28,card
6692,2625,2023-07-13,602.55,card
6693,284,2025-05-03,408.89,card
6694,3651,2024-11-20,69.03,cash
6695,4024,2024-11-07,37.96,cash
6696,3742,2024-03-16,391.44,card
6697,1844,2023-07-17,578.83,card
6698,2515,2025-05-22,840.3,card
6699,1159,2024-12-24,721.63,mobile
6700,846,2023-12-18,145.63,card
6701,1819,2023-10-08,685.33,card
6702,3527,2024-03-27,979.01,card
6703,34,2025-04-20,340.12,cash
6704,1126,2023-08-29,851.32,cash
6705,2013,2023-12-14,766.4,mobile
6706,2800,2023-07-23,829.47,cash
6707,3454,2024-05-09,443.97,mobile
6708,2353,2025-02-15,657.13,cash
6709,2357,2025-02-18,822.58,card
6710,3682,2024-06-05,589.28,mobile
6711,4502,2025-01-14,912.14,bank
6712,512,2024-10-20,921.83,card
6713,725,2024-02-14,378.5,card
6714,292,2023-09-18,191.02,card
6715,219,2024-10-04,226.34,bank
6716,480,2023-09-02,113.16,cash
6717,3438,2024-08-15,795.69,card
6718,484,2024-09-17,311.49,mobile
6719,271,2024-03-29,838.57,cash
6720,519,2025-04-15,874.85,card
6721,4388,2024-06-22,648.1,card
6722,3218,2025-05-06,877.88,bank
6723,4173,2024-05-04,85.98,mobile
6724,1816,2023-06-30,973.02,cash
6725,1950,2024-12-09,719.5,mobile
6726,2648,2024-03-16,618.17,mobile
6727,1728,2024-07-20,203.22,mobile
6728,2667,2024-08-06,528.45,cash
6729,2243,2024-01-28,584.29,mobile
6730,4190,2024-02-19,984.39,mobile
6731,2520,2024-12-03,717.36,bank
