subscription_id,customer_id,plan_type,start_date,end_date,monthly_cost
4440,4220,4G,2023-11-04,2024-04-01,193.87
4441,3502,5G,2023-06-26,2024-04-27,261.89
4442,1141,4G,2024-03-08,2025-03-02,285.01
4443,2371,4G,2023-01-11,2023-05-17,240.39
4444,1462,4G,2022-10-28,2023-09-03,229.36
4445,4851,Postpaid,2023-12-11,2024-07-29,145.45
4446,4790,5G,2024-06-09,2024-08-05,112.89
4447,3274,5G,2023-06-17,2023-07-30,146.61
4448,1791,Prepaid,2022-07-08,2023-01-08,276.01
4449,1908,Postpaid,2024-01-13,2024-12-28,138.84
4450,4389,Prepaid,2023-04-01,2023-06-17,188.49
4451,4915,5G,2022-10-28,2023-04-30,158.28
4452,3575,Postpaid,2024-04-02,2024-05-13,276.87
4453,3384,4G,2024-04-20,2024-07-03,141.11
4454,3240,5G,2022-10-08,2023-05-27,261.32
4455,1647,4G,2023-11-26,2024-10-20,178.22
4456,3127,5G,2022-12-14,2023-08-22,196.39
4457,3472,Postpaid,2023-03-15,2023-06-05,191.67
4458,4351,Prepaid,2023-05-19,2023-08-05,220.32
4459,4020,Postpaid,2022-09-02,2023-08-03,55.14
4460,1413,4G,2023-07-15,2024-01-25,207.64
4461,3413,5G,2024-02-22,2024-07-28,233.19
4462,126,4G,2023-06-24,2024-02-11,220.74
4463,989,Prepaid,2023-12-03,2024-01-16,137.79
4464,4594,4G,2024-03-01,2024-09-24,249.68
4465,3602,4G,2023-10-12,2024-05-27,76.61
4466,4975,5G,2022-07-22,2023-07-13,144.92
4467,298,Postpaid,2023-05-18,2023-07-13,97.8
4468,1702,Postpaid,2023-12-09,2024-06-17,249.26
4469,4957,Prepaid,2022-07-30,2022-12-21,277.67
4470,4557,5G,2022-07-17,2022-08-27,262.79
4471,2526,Postpaid,2023-05-19,2024-01-31,252.16
4472,2235,Prepaid,2023-03-25,2023-05-10,208.41
4473,4942,Prepaid,2024-04-01,2024-12-02,71.75
4474,4406,4G,2024-02-23,2024-07-01,296.51
4475,2630,Prepaid,2023-02-21,2023-11-06,286.16
4476,3007,5G,2023-02-11,2023-08-04,191.39
4477,4862,Postpaid,2022-10-06,2023-04-25,196.55
4478,1749,Postpaid,2023-11-02,2024-05-31,252.7
4479,3854,Prepaid,2022-12-11,2023-03-26,110.16
4480,1839,Prepaid,2022-06-21,2023-02-25,169.85
4481,4574,5G,2024-04-26,2024-12-21,132.81
4482,1008,Prepaid,2023-04-15,2023-12-30,133.95
4483,3348,4G,2023-04-10,2024-01-09,134.24
4484,2503,5G,2024-02-08,2024-11-06,112.03
4485,3523,Prepaid,2022-08-31,2023-08-05,274.59
4486,2682,Prepaid,2022-11-10,2023-08-10,142.99
4487,4606,Postpaid,2023-03-11,2023-06-28,69.08
4488,2221,4G,2023-05-27,2024-01-29,178.29
4489,2506,4G,2023-03-27,2023-06-05,240.03
4490,6,Prepaid,2023-03-21,2024-02-13,247.45
4491,3034,Postpaid,2024-03-09,2025-02-26,244.33
4492,4332,Postpaid,2023-06-08,2023-11-09,162.41
4493,4652,Prepaid,2024-05-24,2025-01-23,104.39
4494,1530,Postpaid,2024-02-25,2024-05-17,153.86
4495,4510,Postpaid,2022-08-24,2023-01-17,271.22
4496,56,5G,2022-09-13,2023-08-16,80.24
4497,2125,5G,2024-03-07,2024-11-04,250.2
4498,1887,4G,2023-01-26,2023-06-13,193.3
4499,2689,Postpaid,2023-03-01,2023-08-07,93.98
4500,3481,Postpaid,2024-04-09,2024-07-24,231.57
4501,1804,Prepaid,2023-05-13,2024-01-21,80.24
4502,2343,Prepaid,2022-08-27,2022-11-01,294.3
4503,1754,Prepaid,2023-08-07,2023-11-28,212.86
4504,2749,5G,2024-04-25,2025-02-08,239.75
4505,3404,Postpaid,2024-05-05,2025-03-03,50.5
4506,416,Postpaid,2023-01-03,2023-05-21,144.32
4507,3584,Postpaid,2024-01-21,2024-10-05,50.93
4508,3460,5G,2023-05-11,2023-09-06,200.14
4509,2112,Postpaid,2024-05-18,2024-07-01,164.82
4510,3386,4G,2024-03-09,2024-11-06,175.76
4511,1858,Postpaid,2023-12-13,2024-08-05,231.76
4512,2228,4G,2024-01-26,2024-12-29,140.15
4513,3029,Postpaid,2023-12-01,2024-03-12,235.49
4514,4822,Prepaid,2023-06-16,2024-01-22,159.9
4515,4905,Prepaid,2023-07-19,2023-09-12,52.55
4516,53,4G,2022-07-17,2023-01-21,60.29
4517,793,5G,2024-02-21,2024-10-29,141.12
4518,115,4G,2024-03-06,2024-08-06,109.82
4519,2585,Postpaid,2023-06-09,2023-12-22,123.24
4520,4467,Prepaid,2023-12-15,2024-09-29,196.25
4521,3319,5G,2023-07-16,2024-04-24,159.01
4522,4778,Postpaid,2022-11-24,2023-03-23,182.36
4523,628,Postpaid,2022-12-19,2023-09-11,176.98
4524,4028,Postpaid,2022-08-23,2023-08-06,262.7
4525,600,Postpaid,2024-01-04,2025-01-03,102.99
4526,2283,Prepaid,2023-08-30,2024-06-15,125.82
4527,1904,Postpaid,2023-07-29,2024-03-05,75.52
4528,4035,Prepaid,2023-04-25,2024-01-02,136.81
4529,902,4G,2024-03-09,2024-11-04,56.77
4530,2611,Postpaid,2023-12-06,2024-09-29,286.48
4531,395,5G,2024-02-20,2024-04-12,135.8
4532,1070,Postpaid,2023-05-06,2023-09-11,100.32
4533,2811,4G,2023-12-04,2024-03-15,102.89
4534,4653,Postpaid,2024-02-15,2024-07-11,71.67
4535,1958,4G,2024-06-06,2025-04-29,279.42
4536,4771,Postpaid,2023-01-17,2023-05-29,270.97
4537,3449,Postpaid,2023-11-13,2024-06-20,92.54
4538,2526,Postpaid,2023-03-25,2023-07-12,93.19
4539,4994,5G,2024-05-05,2025-01-05,83.22
4540,2963,Prepaid,2023-02-22,2023-07-06,239.87
4541,1201,Postpaid,2023-10-28,2024-03-05,197.36
4542,551,4G,2023-12-29,2024-09-17,275.8
4543,1011,5G,2023-01-07,2023-07-02,242.88
4544,1375,Prepaid,2023-02-26,2024-02-21,292.6
4545,2458,5G,2023-08-05,2024-06-07,220.29
4546,2210,4G,2023-08-26,2024-07-18,279.72
4547,2996,5G,2023-03-13,2023-05-01,293.22
4548,2668,4G,2023-10-11,2023-11-19,225.04
4549,365,4G,2022-07-18,2023-05-15,157.2
4550,882,Postpaid,2023-02-20,2023-12-11,91.83
4551,3081,4G,2023-05-02,2023-11-18,96.78
4552,4117,Postpaid,2022-10-06,2023-06-21,267.74
4553,4875,4G,2023-12-29,2024-10-12,188.12
4554,1627,5G,2023-11-01,2024-07-17,262.03
4555,3537,Prepaid,2024-01-28,2024-06-26,232.94
4556,1566,5G,2022-08-05,2022-11-10,221.47
4557,3575,5G,2024-02-02,2025-01-19,120.27
4558,3448,Prepaid,2023-02-04,2023-10-01,249.96
4559,1290,5G,2023-04-04,2023-12-24,182.1
4560,658,5G,2024-06-02,2024-10-02,106.71
4561,794,5G,2022-07-19,2022-08-22,193.22
4562,3013,4G,2023-09-19,2024-02-27,154.07
4563,570,Postpaid,2024-01-10,2024-11-20,152.46
4564,2120,Prepaid,2022-12-23,2023-04-30,193.46
4565,3673,5G,2022-11-13,2023-03-26,222.08
4566,3106,5G,2023-05-08,2023-06-14,111.41
4567,1599,Prepaid,2022-08-13,2023-03-17,149.9
4568,4554,5G,2022-09-21,2022-12-26,144.1
4569,3365,Postpaid,2023-02-09,2023-12-16,225.17
4570,4100,5G,2023-11-26,2024-02-19,236.16
4571,4190,Prepaid,2022-10-16,2023-06-14,282.42
4572,1194,Postpaid,2023-06-29,2024-03-11,229.4
4573,509,Postpaid,2023-07-14,2024-03-22,268.81
4574,4620,5G,2022-08-01,2023-02-24,158.29
4575,177,5G,2023-10-26,2024-02-15,168.59
4576,49,Postpaid,2024-03-02,2024-04-26,239.32
4577,1338,4G,2022-11-14,2023-07-15,243.51
4578,3468,4G,2022-10-06,2023-01-14,122.87
4579,3412,5G,2023-07-26,2024-07-05,233.4
4580,4989,Prepaid,2022-07-08,2022-09-23,159.93
4581,864,Postpaid,2023-10-20,2024-02-27,112.68
4582,3711,Postpaid,2023-09-01,2023-11-29,235.51
4583,3900,Postpaid,2024-05-23,2024-10-17,114.63
4584,3478,Prepaid,2022-08-18,2022-10-21,285.9
4585,2676,Prepaid,2023-11-14,2024-09-02,231.77
4586,1433,4G,2023-01-15,2023-07-08,143.86
4587,3379,4G,2023-06-22,2024-01-26,83.74
4588,697,Postpaid,2022-09-10,2023-04-03,229.01
4589,611,4G,2024-03-16,2024-08-03,78.06
4590,3095,Prepaid,2022-12-08,2023-02-23,195.69
4591,922,4G,2023-05-23,2023-12-07,119.92
4592,2062,5G,2024-05-20,2024-08-10,179.27
4593,1657,Prepaid,2023-08-04,2024-03-20,253.11
4594,1292,5G,2023-07-10,2023-12-28,248.42
4595,1419,Postpaid,2022-07-30,2022-12-28,107.5
4596,1270,Prepaid,2024-03-03,2024-11-03,93.69
4597,2975,5G,2022-11-16,2023-03-07,178.96
4598,3645,Prepaid,2024-06-08,2024-11-24,141.63
4599,4214,5G,2024-04-27,2025-03-07,56.95
4600,2100,Prepaid,2023-08-18,2023-09-18,293.12
4601,1909,5G,2023-10-06,2024-01-11,62.39
4602,3852,Prepaid,2024-05-17,2025-01-12,55.59
4603,380,Prepaid,2024-05-21,2024-06-20,184.22
4604,4439,Prepaid,2023-06-26,2024-05-20,209.72
4605,202,Postpaid,2022-06-20,2022-11-13,65.54
4606,3687,5G,2022-10-21,2022-12-27,222.26
4607,4036,Prepaid,2024-06-13,2025-05-22,141.85
4608,393,5G,2023-04-26,2023-11-04,140.25
4609,2045,Postpaid,2022-09-18,2023-08-26,81.51
4610,3784,4G,2024-04-17,2025-03-07,164.85
4611,1979,Prepaid,2024-03-27,2024-07-12,56.36
4612,1186,Postpaid,2023-01-19,2023-10-01,193.16
4613,4344,Prepaid,2023-03-25,2024-01-26,62.49
4614,4304,5G,2022-12-01,2023-10-27,136.19
4615,3063,Postpaid,2024-03-25,2024-07-22,201.61
4616,131,Postpaid,2023-07-06,2023-10-04,106.55
4617,3365,Prepaid,2023-09-08,2024-02-03,249.38
4618,802,4G,2024-02-27,2024-06-08,249.68
4619,1631,5G,2023-06-10,2024-05-14,234.69
4620,2519,4G,2022-11-19,2023-10-12,185.62
4621,2094,Prepaid,2023-02-17,2023-08-17,228.63
4622,3585,Prepaid,2023-10-11,2023-11-16,64.68
4623,4027,Prepaid,2023-12-02,2024-05-30,135.02
4624,1564,5G,2022-10-14,2022-11-16,175.03
4625,2575,5G,2023-04-02,2023-07-05,275.55
4626,4230,Prepaid,2022-12-09,2023-11-20,277.25
4627,4974,Postpaid,2024-03-30,2025-01-31,251.71
4628,4882,Prepaid,2022-06-26,2022-08-16,213.28
4629,1337,4G,2023-12-30,2024-07-21,117.09
4630,1304,Prepaid,2023-12-15,2024-04-22,72.96
4631,2643,Postpaid,2023-02-07,2024-01-11,127.29
4632,1701,4G,2023-02-06,2023-08-30,84.1
4633,3812,Prepaid,2023-01-04,2023-04-13,197.86
4634,2288,Postpaid,2022-12-17,2023-10-27,196.94
4635,4662,4G,2022-11-03,2023-09-17,171.15
4636,3675,Prepaid,2023-10-25,2023-12-14,279.57
4637,1540,4G,2022-06-27,2022-11-22,254.37
4638,2902,5G,2023-05-10,2024-01-18,136.08
4639,856,Prepaid,2024-05-03,2025-03-25,273.87
4640,268,4G,2023-01-20,2023-10-28,144.88
4641,989,4G,2023-02-11,2023-09-09,55.04
4642,3067,4G,2023-07-27,2024-02-03,54.68
4643,4164,5G,2022-12-06,2023-03-17,183.44
4644,1403,Prepaid,2023-09-17,2024-05-29,268.09
4645,2895,Postpaid,2024-01-02,2024-06-14,197.4
4646,699,Postpaid,2024-03-02,2024-11-09,169.33
4647,3266,Postpaid,2023-08-05,2023-09-10,148.58
4648,2000,4G,2023-01-30,2023-07-15,123.65
4649,3424,Prepaid,2022-12-18,2023-04-04,206.51
4650,2733,Prepaid,2023-02-24,2023-08-25,197.23
4651,2146,Postpaid,2023-04-02,2024-01-24,137.58
4652,4723,5G,2022-08-22,2023-06-19,193.24
4653,2408,4G,2023-05-28,2023-12-18,289.14
4654,1512,4G,2023-11-22,2024-04-13,151.11
4655,1199,Postpaid,2023-04-14,2024-03-18,283.37
4656,121,Prepaid,2022-11-15,2022-12-18,67.31
4657,3801,Postpaid,2023-01-19,2023-06-05,181.33
4658,1887,Postpaid,2023-05-03,2024-02-18,193.87
4659,4122,4G,2023-10-11,2024-08-31,177.59
4660,4208,5G,2023-12-31,2024-07-21,232.95
4661,3085,5G,2022-09-28,2023-01-03,169.01
4662,864,Prepaid,2024-03-12,2024-05-01,59.65
4663,2549,5G,2023-07-05,2024-02-16,58.07
4664,4081,4G,2023-07-17,2024-02-02,284.57
4665,3883,4G,2023-03-21,2023-10-18,99.9
4666,4499,5G,2022-12-16,2023-07-27,297.05
4667,2806,5G,2022-07-08,2023-06-15,200.09
4668,2259,Prepaid,2023-12-09,2024-08-17,55.17
4669,1483,Prepaid,2024-02-27,2024-04-14,257.97
4670,519,Prepaid,2023-01-06,2023-11-26,68.19
4671,286,5G,2023-06-23,2024-04-07,217.13
4672,1521,5G,2024-02-04,2024-09-23,234.99
4673,2917,4G,2023-03-24,2023-09-02,151.69
4674,4892,Prepaid,2022-10-19,2023-06-23,70.51
4675,3420,4G,2022-11-02,2023-06-19,232.43
4676,4987,4G,2022-12-12,2023-02-19,147.36
4677,4953,4G,2023-08-02,2024-01-07,290.4
4678,114,5G,2023-03-23,2023-07-06,228.92
4679,2468,Postpaid,2024-03-13,2024-12-23,160.08
4680,3408,Postpaid,2023-07-13,2024-05-21,210.13
4681,2326,Postpaid,2023-12-17,2024-04-26,244.69
4682,2637,Prepaid,2023-04-09,2023-09-09,69.35
4683,4732,Prepaid,2024-02-06,2024-06-05,209.31
4684,4111,5G,2022-07-20,2023-02-27,213.14
4685,1600,Prepaid,2024-01-24,2024-08-11,66.36
4686,1634,5G,2022-12-28,2023-01-30,88.37
4687,119,Postpaid,2023-02-21,2024-01-29,173.09
4688,1823,Postpaid,2023-10-26,2024-04-06,276.99
4689,1172,4G,2023-05-01,2023-10-07,187.73
4690,3089,5G,2023-09-25,2024-07-11,97.98
4691,1421,5G,2023-03-02,2023-10-13,120.65
4692,2944,Prepaid,2022-07-25,2022-12-24,186.52
4693,422,Prepaid,2023-11-09,2024-09-30,265.02
4694,2301,5G,2023-10-25,2024-05-31,108.61
4695,4985,5G,2024-06-06,2025-04-20,107.42
4696,1916,4G,2023-06-13,2023-11-07,93.39
4697,3668,5G,2023-04-13,2024-03-18,154.58
4698,4440,4G,2023-10-30,2024-05-02,133.67
4699,2560,5G,2022-08-04,2023-08-03,258.87
4700,2608,Prepaid,2023-11-07,2024-02-23,135.31
4701,638,Postpaid,2022-09-12,2023-03-20,203.3
4702,1465,Postpaid,2022-09-12,2023-04-22,294.21
4703,4945,Postpaid,2023-02-19,2023-05-16,105.47
4704,633,4G,2022-09-09,2023-06-22,57.7
4705,728,5G,2023-11-05,2024-05-15,133.64
4706,3277,Postpaid,2024-03-02,2024-12-31,175.37
4707,4181,Prepaid,2024-02-02,2024-05-31,70.17
4708,3007,Prepaid,2023-05-09,2024-03-21,133.45
4709,1922,Postpaid,2023-08-15,2023-09-30,217.58
4710,4606,4G,2022-08-27,2023-02-07,72.47
4711,2480,Prepaid,2022-11-01,2023-08-16,76.15
4712,1587,5G,2024-03-09,2024-04-26,65.76
4713,3013,4G,2023-09-20,2023-12-21,230.76
4714,1294,5G,2023-08-23,2024-01-26,246.97
4715,3657,4G,2023-01-25,2023-11-14,152.7
4716,4159,4G,2023-08-08,2024-06-01,260.45
4717,4954,Postpaid,2022-12-15,2023-06-12,182.47
4718,3214,4G,2022-12-26,2023-02-19,208.91
4719,1123,Postpaid,2023-01-01,2023-11-24,117.68
4720,1884,Postpaid,2024-03-28,2025-01-30,76.48
4721,1690,Prepaid,2023-05-25,2024-03-04,150.45
4722,77,Postpaid,2023-10-11,2023-11-26,245.48
4723,2774,Postpaid,2023-03-05,2024-02-20,50.99
4724,2506,Prepaid,2023-04-17,2024-03-07,270.41
4725,4785,Postpaid,2022-06-23,2023-04-24,186.32
4726,760,5G,2023-11-09,2024-10-22,155.54
4727,4160,Postpaid,2024-05-08,2025-03-20,294.22
4728,359,5G,2023-04-09,2023-07-07,262.98
4729,1150,4G,2023-04-16,2023-09-17,91.34
4730,3698,5G,2023-10-11,2024-02-04,167.55
4731,960,5G,2022-08-03,2023-04-06,205.22
4732,974,5G,2024-05-23,2025-03-03,136.87
4733,2596,4G,2024-03-16,2024-09-05,156.04
4734,2610,Prepaid,2024-04-01,2024-07-24,299.65
4735,2466,4G,2023-05-04,2023-12-21,108.18
4736,4425,4G,2022-08-30,2023-04-17,142.52
4737,3576,Postpaid,2023-07-17,2023-10-24,75.5
4738,4612,5G,2023-11-23,2024-10-21,130.91
4739,1930,Postpaid,2022-11-22,2023-03-03,58.4
4740,4838,Postpaid,2023-12-25,2024-10-16,132.04
4741,198,4G,2022-06-30,2023-05-27,76.98
4742,1157,Postpaid,2022-11-22,2023-06-03,115.37
4743,934,5G,2023-05-10,2023-12-31,101.56
4744,39,Prepaid,2022-10-01,2023-01-09,166.24
4745,4954,4G,2024-03-18,2024-09-02,214.88
4746,2653,Prepaid,2022-12-20,2023-03-30,120.71
4747,1001,5G,2023-02-27,2023-10-28,69.23
4748,1361,Postpaid,2024-02-07,2024-10-21,128.75
4749,4242,4G,2023-04-29,2024-03-15,289.93
4750,1573,5G,2023-08-10,2024-04-07,86.51
4751,954,Prepaid,2022-08-13,2023-01-29,89.46
4752,212,Postpaid,2022-09-20,2022-11-09,297.38
4753,1704,Prepaid,2023-08-04,2023-10-02,132.25
4754,1209,4G,2022-09-14,2023-04-05,92.83
4755,4749,5G,2023-04-12,2024-02-24,263.5
4756,3803,4G,2022-10-01,2023-01-12,128.37
4757,1662,5G,2022-08-28,2023-01-29,200.4
4758,4647,4G,2024-04-26,2024-09-24,233.15
4759,4644,4G,2022-08-18,2023-02-17,261.58
4760,2724,Postpaid,2024-03-25,2024-09-05,262.02
4761,652,Postpaid,2023-09-23,2024-03-23,210.54
4762,2524,4G,2023-06-06,2024-01-22,189.7
4763,2235,4G,2023-03-07,2023-09-20,117.72
4764,4353,5G,2024-01-29,2024-12-23,84.99
4765,1934,Prepaid,2024-05-01,2025-01-19,223.43
4766,2117,Postpaid,2023-07-17,2024-05-03,252.86
4767,901,4G,2022-10-29,2023-07-31,202.48
4768,348,5G,2024-04-24,2024-12-29,124.83
4769,4297,5G,2024-02-09,2024-06-27,287.67
4770,4038,5G,2022-08-26,2022-12-08,230.11
4771,3972,4G,2024-05-09,2025-01-14,83.0
4772,1067,4G,2022-06-27,2022-11-10,190.05
4773,803,Prepaid,2023-07-14,2024-05-02,82.06
4774,2186,Postpaid,2023-07-15,2023-11-19,128.44
4775,1196,Prepaid,2024-04-24,2024-07-10,266.91
4776,1544,4G,2023-08-13,2023-09-14,71.0
4777,824,5G,2023-12-25,2024-04-15,249.77
4778,4533,Postpaid,2023-07-07,2023-12-15,240.04
4779,2072,5G,2023-01-29,2023-04-25,236.59
4780,480,Postpaid,2023-06-14,2023-09-06,119.07
4781,2822,5G,2023-03-08,2024-01-13,141.3
4782,72,4G,2023-09-19,2024-03-02,234.95
4783,4434,4G,2024-02-04,2024-10-01,181.11
4784,4556,Prepaid,2024-03-07,2024-05-07,100.02
4785,547,5G,2022-08-10,2022-09-13,198.17
4786,3698,Postpaid,2023-07-28,2023-10-03,79.05
4787,2847,Postpaid,2022-07-30,2023-03-14,242.6
4788,692,5G,2023-05-21,2024-03-05,141.83
4789,3197,Postpaid,2022-09-26,2022-12-23,154.78
4790,3246,4G,2022-08-16,2023-02-11,135.36
4791,4049,4G,2024-05-16,2025-04-18,256.38
4792,4803,Postpaid,2023-03-21,2023-08-16,127.86
4793,1225,Postpaid,2023-06-14,2024-04-25,269.53
4794,1431,Postpaid,2023-05-15,2024-03-07,130.48
4795,3426,5G,2022-09-13,2023-02-19,70.93
4796,1846,4G,2023-12-12,2024-03-21,51.56
4797,1185,4G,2023-10-07,2024-07-11,230.51
4798,2627,4G,2024-05-29,2024-12-28,172.58
4799,33,5G,2022-08-13,2023-05-26,144.89
4800,2665,Postpaid,2023-05-10,2023-07-16,110.59
4801,1271,5G,2024-05-15,2025-02-20,214.45
4802,989,4G,2022-07-06,2023-06-23,197.95
4803,4350,5G,2022-09-02,2022-10-19,290.04
4804,264,Postpaid,2023-08-22,2023-11-09,195.39
4805,1551,4G,2023-04-30,2023-10-29,224.57
4806,170,Postpaid,2024-05-21,2025-05-21,235.77
4807,3463,5G,2024-05-07,2025-03-28,58.89
4808,3669,Prepaid,2023-03-04,2023-08-03,88.3
4809,1109,4G,2023-01-25,2023-11-14,125.38
4810,2090,Postpaid,2023-04-05,2023-05-17,104.54
4811,500,Postpaid,2022-06-22,2023-04-25,132.4
4812,2812,Postpaid,2023-04-04,2023-10-27,271.74
4813,870,Postpaid,2022-08-03,2022-11-16,208.71
4814,3556,5G,2023-12-22,2024-03-14,95.4
4815,379,Postpaid,2023-02-06,2023-05-22,190.12
4816,2492,Prepaid,2022-12-17,2023-11-21,113.61
4817,1278,4G,2023-12-24,2024-11-20,89.82
4818,122,Prepaid,2023-09-14,2024-01-19,220.12
4819,4727,Prepaid,2023-03-16,2023-10-03,284.44
4820,1180,4G,2022-07-27,2023-07-06,109.9
4821,3089,5G,2022-09-13,2023-01-13,79.3
4822,3475,4G,2023-10-20,2023-12-16,76.46
4823,3154,5G,2023-10-17,2024-09-04,105.04
4824,4880,4G,2023-05-16,2024-03-24,95.14
4825,1830,Postpaid,2023-03-19,2023-12-02,122.45
4826,2004,Postpaid,2023-09-03,2024-08-10,138.35
4827,1408,5G,2024-04-14,2024-11-29,152.78
4828,1393,Postpaid,2023-05-05,2023-08-29,179.68
4829,4835,Postpaid,2023-08-27,2024-06-28,141.7
4830,4303,5G,2023-10-07,2024-09-19,91.54
4831,854,Postpaid,2022-11-21,2023-01-29,239.72
4832,3539,4G,2023-09-29,2024-05-19,135.18
4833,3416,5G,2023-04-22,2023-07-09,92.44
4834,2625,Postpaid,2023-06-01,2023-11-08,103.05
4835,4510,5G,2023-03-26,2023-09-26,215.86
4836,3545,4G,2023-03-31,2023-06-26,254.22
4837,1053,Postpaid,2022-10-12,2023-05-07,63.03
4838,686,Postpaid,2023-10-15,2024-02-10,104.59
4839,4920,5G,2023-05-14,2023-10-23,130.07
4840,2148,5G,2023-08-31,2024-04-11,189.22
4841,219,5G,2022-07-26,2022-11-15,267.36
4842,1256,Postpaid,2023-10-02,2024-04-06,237.15
4843,3902,5G,2023-07-06,2024-01-06,129.28
4844,4289,Postpaid,2022-11-18,2023-03-04,91.99
4845,3215,Prepaid,2023-10-15,2024-06-15,157.52
4846,117,Prepaid,2024-04-25,2024-06-26,60.25
4847,4814,Prepaid,2024-05-23,2025-01-10,261.14
4848,2587,Postpaid,2023-09-20,2024-07-18,169.96
4849,2195,Prepaid,2023-01-15,2023-11-07,172.41
4850,1137,Prepaid,2024-05-02,2024-10-08,144.77
4851,23,5G,2023-10-10,2024-08-18,176.28
4852,3474,Postpaid,2022-08-05,2023-03-01,191.4
4853,3628,4G,2024-06-14,2024-11-17,120.07
4854,2714,Postpaid,2023-04-16,2023-07-14,165.88
4855,4819,5G,2024-04-09,2024-10-24,152.67
4856,2237,5G,2024-04-05,2025-01-11,80.14
4857,4547,4G,2024-05-25,2024-11-17,242.74
4858,2238,4G,2024-03-07,2024-05-20,161.64
4859,4783,4G,2023-06-23,2024-02-11,101.03
4860,1318,Postpaid,2024-02-15,2024-12-08,154.47
4861,334,Prepaid,2023-09-30,2023-12-04,229.4
4862,4600,Postpaid,2023-01-16,2023-05-17,58.01
4863,151,4G,2024-04-13,2025-03-27,214.11
4864,1006,Postpaid,2024-02-17,2024-10-02,94.58
4865,1361,Postpaid,2024-06-01,2024-10-24,211.84
4866,2031,5G,2023-12-09,2024-09-17,261.1
4867,1724,Prepaid,2024-05-02,2025-03-26,64.6
4868,1886,Prepaid,2024-03-19,2024-11-08,89.27
4869,710,4G,2022-08-23,2023-04-02,57.0
4870,3290,Prepaid,2024-02-06,2024-10-08,185.55
4871,2971,4G,2024-06-12,2025-02-03,61.92
4872,2449,5G,2022-12-10,2023-03-08,128.52
4873,4362,Prepaid,2023-04-15,2023-09-01,255.92
4874,865,5G,2023-03-30,2023-07-20,241.37
4875,1116,5G,2023-08-19,2024-06-14,215.65
4876,3905,4G,2023-05-26,2023-09-29,86.71
4877,1350,4G,2024-01-13,2024-11-12,285.24
4878,836,5G,2023-06-15,2024-04-26,81.51
4879,240,Postpaid,2022-12-12,2023-03-24,143.49
4880,3965,5G,2023-05-31,2024-05-02,235.88
4881,765,5G,2022-08-29,2023-04-28,177.01
4882,1408,Postpaid,2022-08-03,2023-06-20,275.49
4883,4647,Postpaid,2022-11-01,2023-07-07,106.44
4884,2660,Prepaid,2024-03-12,2024-05-05,235.69
4885,3119,5G,2022-12-24,2023-04-05,101.83
4886,2786,4G,2023-01-15,2023-04-22,283.93
4887,1334,4G,2023-01-25,2023-05-23,273.0
4888,1983,5G,2024-05-30,2024-11-06,278.83
4889,3591,4G,2022-06-18,2022-12-09,177.23
4890,4963,4G,2022-08-03,2023-01-10,164.33
4891,1536,Prepaid,2023-01-28,2023-04-08,58.56
4892,2045,5G,2022-11-29,2023-05-26,170.91
4893,1381,Prepaid,2023-02-05,2023-07-20,265.2
4894,2190,Prepaid,2024-05-26,2024-11-09,278.64
4895,4802,5G,2022-07-14,2023-03-23,88.8
4896,1470,4G,2024-03-10,2025-01-13,268.31
4897,3852,4G,2024-05-05,2024-10-11,118.93
4898,3133,4G,2023-03-11,2024-01-02,61.65
4899,3144,Prepaid,2022-10-21,2022-11-25,168.21
4900,3031,Prepaid,2023-03-25,2023-11-08,192.93
4901,4706,Prepaid,2023-06-04,2024-01-31,139.57
4902,1047,Prepaid,2023-02-27,2023-11-12,248.4
4903,1778,Prepaid,2022-09-06,2023-02-21,188.21
4904,3390,Prepaid,2023-01-19,2023-04-08,254.16
4905,4943,Prepaid,2024-03-09,2024-06-29,202.92
4906,1320,Postpaid,2023-05-18,2023-06-19,293.07
4907,1225,Prepaid,2023-12-10,2024-01-28,190.43
4908,1822,4G,2023-11-16,2024-02-20,122.36
4909,2973,5G,2023-07-19,2024-01-12,76.43
4910,4490,5G,2023-03-13,2023-07-27,98.65
4911,226,Postpaid,2022-08-29,2023-02-04,117.05
4912,2168,Prepaid,2022-08-24,2022-10-21,65.77
4913,1222,Postpaid,2023-08-18,2024-08-04,164.79
4914,4797,4G,2022-07-03,2022-10-22,172.39
4915,928,4G,2024-02-05,2024-05-09,288.17
4916,4704,4G,2024-02-28,2025-01-16,142.18
4917,1910,Prepaid,2023-02-13,2023-11-06,244.85
4918,3634,Postpaid,2022-10-27,2023-07-15,192.01
4919,1718,4G,2023-01-16,2023-03-14,293.9
4920,3596,Postpaid,2023-03-08,2023-09-09,299.66
4921,2886,4G,2022-11-15,2023-05-16,175.78
4922,2584,Postpaid,2022-12-01,2023-09-21,284.03
4923,2697,Prepaid,2023-11-10,2024-07-02,92.49
4924,4952,4G,2022-12-19,2023-03-20,286.18
4925,4457,Prepaid,2023-09-18,2024-01-24,287.15
4926,648,4G,2024-02-15,2024-04-10,142.96
4927,1480,5G,2023-09-13,2024-04-24,146.37
4928,1388,Postpaid,2022-09-09,2023-09-05,168.79
4929,4285,Postpaid,2024-04-13,2024-10-30,102.99
4930,522,Postpaid,2023-01-19,2023-02-23,265.92
4931,2771,Prepaid,2023-08-05,2024-07-07,145.24
4932,809,4G,2022-10-11,2022-12-17,75.35
