complaint_id,customer_id,complaint_type,description,complaint_date,resolved
2784,978,internet,Process not election.,2025-03-07,no
2785,657,billing,Describe director quickly green.,2024-11-09,no
2786,3101,coverage,Strategy church anyone note.,2024-09-23,unresolved
2787,4609,internet,No role structure shoulder since although actually.,2024-11-06,yes
2788,3830,billing,Particularly rock present popular.,2024-12-16,resolved
2789,3023,coverage,Goal either at.,2024-07-15,no
2790,4669,coverage,Main fast her red.,2024-10-15,unresolved
2791,3268,billing,Agreement usually different past room.,2025-05-19,unresolved
2792,1617,network,Opportunity exactly notice notice agency.,2024-11-13,resolved
2793,374,network,,2025-05-12,yes
2794,1124,internet,Top through administration reason.,2024-07-01,resolved
2795,1645,network,Break consumer policy even about nation walk.,2025-03-06,no
2796,1165,service,Century upon doctor office.,2025-03-23,yes
2797,4789,coverage,Picture enjoy more share another maintain project.,2025-03-04,resolved
2798,396,billing,Game cover quality suffer make.,2024-12-01,unresolved
2799,4243,internet,North spring street election yourself activity.,2024-09-08,resolved
2800,4317,network,Political beautiful land family four commercial training.,2025-04-20,no
2801,4171,service,Subject her offer rule usually.,2025-05-16,resolved
2802,176,coverage,Own claim moment exist star kind both.,2024-08-15,resolved
2803,2863,service,Sometimes TV across point front hot apply.,2024-06-30,resolved
2804,4856,internet,And bar decide official.,2024-07-10,resolved
2805,4079,internet,Such already dinner create fear these assume surface.,2024-11-24,unresolved
2806,3212,service,Life year green speak.,2025-01-02,unresolved
2807,3609,billing,Our later better then bad mother.,2025-02-13,no
2808,4485,coverage,Career employee together magazine.,2025-01-28,unresolved
2809,2194,coverage,Common interest tree number continue discussion think see.,2024-11-23,no
2810,4452,billing,Although point everyone near job suffer.,2025-05-08,unresolved
2811,408,internet,,2024-09-27,no
2812,3055,coverage,Though stuff though probably reason sit computer.,2024-08-24,unresolved
2813,940,network,Far rather down assume indeed low center.,2025-01-23,unresolved
2814,3237,network,Dog eat before under this range.,2025-05-14,no
2815,3642,service,Half run certain beyond face good.,2025-04-30,resolved
2816,3945,billing,Fine type respond decision.,2024-10-15,yes
2817,2834,billing,Scientist adult skill later resource black customer yourself.,2025-05-05,resolved
2818,746,coverage,Conference upon item collection environmental chair.,2024-08-18,unresolved
2819,2738,billing,Song part third game.,2024-11-10,unresolved
2820,2580,network,Glass party really detail across.,2024-08-30,resolved
2821,1004,internet,Foreign newspaper defense who.,2025-02-04,unresolved
2822,1010,coverage,Build ago box her husband prove value possible.,2024-10-12,unresolved
2823,1740,service,Beyond suffer few suggest space significant.,2025-06-08,yes
2824,2672,billing,Fight cut water.,2024-06-20,no
2825,905,billing,Popular cause course certain.,2024-07-30,no
2826,426,internet,Test authority personal.,2024-09-26,yes
2827,3516,network,Feel firm read less blue age up.,2025-05-02,yes
2828,685,network,Relationship green fall very stand put.,2025-03-16,unresolved
2829,453,internet,Study professional reveal environmental organization animal program.,2025-02-25,resolved
2830,397,coverage,Hold social voice.,2025-05-29,no
2831,1047,billing,Mean beat light fine line interview.,2024-12-25,yes
2832,2418,network,Throw raise better ahead room lay fill.,2025-02-14,yes
2833,121,coverage,Expect talk add term pull same.,2024-08-14,yes
2834,2905,coverage,Recognize usually fine southern suggest.,2024-10-21,yes
2835,4399,service,State every green probably ago computer cup.,2025-06-15,yes
2836,4467,network,Push camera late.,2024-11-10,resolved
2837,1071,coverage,Same sea gas.,2024-09-09,yes
2838,618,coverage,Good not talk fine nearly.,2024-08-01,yes
2839,661,coverage,Party culture oil court film simple.,2025-05-20,no
2840,4278,billing,State he this dream.,2025-05-18,no
2841,1665,service,Early light dinner rate apply two site.,2025-01-13,unresolved
2842,3823,billing,Power break girl message month.,2024-08-06,unresolved
2843,4014,billing,,2025-01-22,yes
2844,1666,network,Stay general article notice.,2025-02-02,resolved
2845,2562,internet,Around fly camera set.,2024-12-18,unresolved
2846,3652,network,Capital inside address story impact.,2024-09-12,yes
2847,1886,coverage,Down this energy ahead remember policy reveal.,2025-04-11,resolved
2848,448,internet,Wife investment threat kitchen natural manager modern.,2024-07-07,no
2849,3037,billing,Owner police actually.,2025-01-10,unresolved
2850,1340,service,Fact six most guy coach small.,2024-12-10,unresolved
2851,4070,service,Security pressure thought great everyone.,2024-10-05,unresolved
2852,2450,internet,Director four trial person.,2024-11-23,yes
2853,485,service,Task big show never marriage.,2024-12-23,no
2854,2037,coverage,,2024-10-22,resolved
2855,3938,coverage,,2025-06-13,resolved
2856,2729,internet,Decision feeling decade cultural support arrive sit.,2025-05-11,unresolved
2857,149,service,Movie character realize turn.,2025-04-15,yes
2858,3367,internet,Rock building school throw rather body.,2024-07-30,yes
2859,1208,internet,Their way reason policy every position director feeling.,2025-04-08,no
2860,3774,billing,Owner easy who somebody fine quickly.,2025-03-31,unresolved
2861,3180,service,Data discussion system fine.,2024-12-18,no
2862,4301,billing,Main prove national understand bit.,2024-12-24,yes
2863,2852,coverage,Human interesting join pretty.,2025-03-20,no
2864,1228,coverage,Work into sea.,2024-07-10,resolved
2865,474,service,Floor space arrive exactly citizen school spring.,2024-10-10,no
2866,4349,service,Mention local very.,2025-01-09,yes
2867,4184,billing,No little young gas effort value.,2025-03-12,unresolved
2868,3471,billing,Animal continue range painting ability western leave.,2024-12-18,no
2869,1712,coverage,See color alone court.,2024-08-05,yes
2870,1920,internet,Gun other foreign begin property condition board.,2024-06-20,no
2871,1749,service,Air short between success stop doctor.,2024-11-06,yes
2872,3983,coverage,Morning many resource call management return.,2025-01-23,yes
2873,1708,internet,About where type our scene suddenly economic.,2025-01-04,yes
2874,3771,service,Lead family cell whole mind business.,2025-06-02,no
2875,98,network,Soldier situation himself be amount.,2025-01-10,no
2876,774,service,Parent site imagine politics book.,2024-09-06,resolved
2877,311,network,Candidate per lay character worry write.,2025-01-10,no
2878,462,internet,Scene book believe edge particularly.,2024-08-18,yes
2879,4360,service,,2024-06-21,yes
2880,2575,service,Expect instead call report article allow.,2024-07-31,unresolved
2881,1156,billing,Indeed western both still become.,2024-08-24,resolved
2882,2552,service,Everybody our key within.,2024-09-02,yes
2883,3393,billing,Know he process friend require.,2024-07-02,resolved
2884,1624,billing,,2025-01-28,yes
2885,3611,service,Entire father loss economic it start look.,2025-03-04,resolved
2886,3859,coverage,Could way into just least single.,2024-11-08,unresolved
2887,2237,service,Seem teacher suggest down dream child.,2025-05-23,yes
2888,2016,coverage,The physical down bed.,2024-09-27,no
2889,4556,service,Near worry night will least explain.,2025-01-05,unresolved
2890,905,coverage,Number modern anything listen imagine consider every partner.,2024-08-11,unresolved
2891,2603,coverage,Natural hour system sense determine left enter.,2024-11-28,resolved
2892,858,coverage,,2025-02-16,unresolved
2893,4736,internet,Seem issue hold project.,2024-12-06,yes
2894,2166,service,Remain mission other game tough.,2025-04-07,no
2895,966,service,Consumer huge what along join.,2024-08-27,resolved
2896,4086,billing,Nation live moment manager yes director.,2025-05-26,resolved
2897,3093,service,Land level pull particularly candidate person glass firm.,2024-08-14,resolved
2898,4120,billing,Natural friend case miss others after medical.,2025-02-11,no
2899,4529,service,Recently grow work hair loss thank to.,2025-03-30,unresolved
2900,3969,service,Moment threat style huge.,2024-10-01,yes
2901,2378,network,Whose city stop heavy number.,2024-11-16,no
2902,3216,coverage,City expect painting relate theory once.,2024-12-02,no
2903,511,internet,Staff discuss term enjoy.,2024-11-02,resolved
2904,3767,service,Culture simply instead.,2025-04-05,unresolved
2905,2575,billing,People author you short chair call plant.,2024-11-04,yes
2906,3539,coverage,Before member material very industry yard ball.,2024-11-24,resolved
2907,3895,service,Simple nor world west book teach.,2025-01-23,resolved
2908,3022,service,International important if never also simply.,2025-04-13,no
2909,4725,internet,See true me gun Mr.,2025-05-22,yes
2910,1308,internet,Move car newspaper four.,2024-10-20,no
2911,1506,network,Mention today available check wish.,2024-08-16,yes
2912,157,internet,Inside girl structure another partner sister finish.,2024-07-08,unresolved
2913,4348,network,Whether newspaper deep apply.,2024-06-23,no
2914,3457,coverage,,2025-02-28,yes
2915,3486,billing,Others travel seven public.,2025-03-10,yes
2916,2089,network,,2025-04-09,unresolved
2917,816,service,South specific third get data during office.,2025-01-20,unresolved
2918,334,internet,Animal policy impact there student out run.,2024-10-08,no
2919,3021,service,Near until turn race.,2024-09-11,resolved
2920,4795,billing,Safe shoulder seem yeah its where article.,2025-01-09,yes
2921,3271,internet,Forget choice at safe.,2025-03-16,no
2922,1766,coverage,Doctor form amount course situation.,2024-10-08,no
2923,1188,network,Machine while own play.,2025-04-28,resolved
2924,4092,service,Protect condition by water ahead manage carry.,2025-04-29,resolved
2925,3014,internet,Hotel what wife.,2024-11-17,no
2926,4723,service,Interest forward computer son drug model.,2024-07-05,resolved
2927,2487,internet,Mission their account stop crime.,2025-03-19,resolved
2928,1456,billing,Hot prove she company thing.,2024-12-07,yes
2929,3591,coverage,Raise possible particularly foreign represent party break state.,2025-01-26,no
2930,3919,internet,Pick dark course fly.,2025-02-06,unresolved
2931,3746,coverage,Even mind effect however coach where material.,2025-01-07,unresolved
2932,3535,coverage,Test medical skill wait.,2025-01-17,yes
2933,1121,service,Fast even official white total.,2024-12-29,resolved
2934,10,internet,Represent well class present day decision.,2025-01-20,no
2935,1370,service,Serious adult structure.,2025-05-15,resolved
2936,4912,coverage,Similar agreement city case enjoy fact.,2024-06-23,no
2937,3052,internet,Past foot wall dinner stock.,2024-09-05,unresolved
2938,286,coverage,Right trade really explain.,2025-03-01,resolved
2939,3202,coverage,Knowledge protect join finally country.,2025-03-11,no
2940,3896,coverage,,2025-05-12,unresolved
2941,3821,internet,See whose on.,2025-03-12,no
2942,2089,service,Various poor around several development magazine attorney.,2024-09-07,resolved
2943,797,coverage,Nothing community board perform risk.,2024-08-23,yes
2944,3984,service,Time gun finally stage.,2024-09-25,yes
2945,2688,coverage,Pay south event.,2025-05-24,unresolved
2946,868,service,,2024-07-02,no
2947,4321,billing,Just less too party job put lawyer.,2025-06-02,no
2948,2453,internet,Less turn involve phone discussion although nature.,2024-07-05,resolved
2949,2202,coverage,Effort west respond join address past student dream.,2025-05-29,no
2950,3233,coverage,Want lawyer your early.,2025-02-02,yes
2951,2670,coverage,Establish early truth.,2024-06-25,no
2952,1384,internet,Also rest arm eight.,2024-11-13,unresolved
2953,2452,billing,Whether remain point.,2024-09-11,unresolved
2954,2180,network,Care than sea quality many past.,2024-08-16,resolved
2955,1109,service,Of single really consumer analysis little.,2025-06-06,resolved
2956,4670,internet,Scientist two drop good along turn.,2025-04-15,yes
2957,4266,billing,Indeed knowledge physical size.,2024-12-31,unresolved
2958,2709,billing,Direction write dog.,2024-08-30,unresolved
2959,752,network,Oil public feeling region letter four high.,2024-10-08,no
2960,3139,coverage,Purpose fund old control.,2024-09-11,no
2961,249,billing,After its design group receive.,2025-02-01,unresolved
2962,22,internet,Best one east note five.,2024-09-29,unresolved
2963,1063,service,Town instead positive.,2024-09-15,unresolved
2964,4872,network,Senior edge performance finally mean.,2025-06-02,unresolved
2965,2232,billing,Knowledge structure consumer although including.,2024-09-22,no
2966,594,coverage,Paper evening moment street.,2025-03-15,unresolved
2967,4336,service,Data black also analysis.,2024-10-29,resolved
